4,England,Portsmouth,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Portsmouth,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
0,England,Reading,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Reading,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Reading,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Reading,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Reading,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Reading,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
0,England,Redbridge,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Redbridge,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Redbridge,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Redbridge,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Redbridge,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Redbridge,Summer Holidays,24 Jul 2019(Wed),2 Sep 2019(Mon)
0,England,Redcar-and-Cleveland,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Redcar-and-Cleveland,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Redcar-and-Cleveland,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Redcar-and-Cleveland,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Redcar-and-Cleveland,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Redcar-and-Cleveland,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Richmond-upon-Thames,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Richmond-upon-Thames,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Richmond-upon-Thames,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Richmond-upon-Thames,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Richmond-upon-Thames,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Richmond-upon-Thames,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
0,England,Rochdale,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Rochdale,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Rochdale,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Rochdale,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Rochdale,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Rochdale,Summer Holidays,22 Jul 2019(Mon),30 Aug 2019(Fri)
0,England,Rotherham,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Rotherham,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Rotherham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Rotherham,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Rotherham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Rotherham,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
0,England,Rutland,Autumn Half Term Holidays,15 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Rutland,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,England,Rutland,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Rutland,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Rutland,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Rutland,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
0,England,Salford,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Salford,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Salford,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Salford,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,England,Salford,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,England,Salford,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
6,England,Salford,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Sandwell,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Sandwell,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Sandwell,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Sandwell,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Sandwell,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Sandwell,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
0,England,Sefton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Sefton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Sefton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Sefton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Sefton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Sefton,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
0,England,Sheffield,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Sheffield,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Sheffield,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Sheffield,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,England,Sheffield,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,England,Sheffield,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
6,England,Sheffield,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Shropshire,Autumn Half Term Holidays,26 Oct 2018(Fri),2 Nov 2018(Fri)
1,England,Shropshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Shropshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Shropshire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Shropshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Shropshire,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
0,England,Slough,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Slough,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Slough,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Slough,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Slough,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Slough,Summer Holidays,24 Jul 2019(Wed),3 Sep 2019(Tue)
0,England,Solihull,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Solihull,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Solihull,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Solihull,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Solihull,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Solihull,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
0,England,Somerset,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Somerset,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Somerset,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Somerset,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Somerset,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Somerset,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Southampton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Southampton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Southampton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Southampton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Southampton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Southampton,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Southend-on-Sea,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Southend-on-Sea,Winter Holidays,21 Dec 2018(Fri),2 Jan 2019(Wed)
2,England,Southend-on-Sea,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Southend-on-Sea,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Southend-on-Sea,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Southend-on-Sea,Summer Holidays,25 Jul 2019(Thu),2 Sep 2019(Mon)
0,England,South-Gloucestershire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,South-Gloucestershire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,South-Gloucestershire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,South-Gloucestershire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,South-Gloucestershire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,South-Gloucestershire,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,South-Tyneside,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,South-Tyneside,Winter Holidays,20 Dec 2018(Thu),4 Jan 2019(Fri)
2,England,South-Tyneside,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,South-Tyneside,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,South-Tyneside,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,South-Tyneside,Summer Holidays,22 Jul 2019(Mon),
0,England,Southwark,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Southwark,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Southwark,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Southwark,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Southwark,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Southwark,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Staffordshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Staffordshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Staffordshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Staffordshire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Staffordshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Staffordshire,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
0,England,St-Helens,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,St-Helens,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,England,St-Helens,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,St-Helens,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,St-Helens,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,St-Helens,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Stockport,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Stockport,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Stockport,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Stockport,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Stockport,Summer Half Term Holidays (Primary),27 May 2019(Mon),7 Jun 2019(Fri)
5,England,Stockport,Summer Half Term Holidays (Secondary),27 May 2019(Mon),31 May 2019(Fri)
6,England,Stockport,Summer Holidays (Secondary),24 Jul 2019(Wed),30 Aug 2019(Fri)
7,England,Stockport,Summer Holidays (Primary),31 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Stockton-on-Tees,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Stockton-on-Tees,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Stockton-on-Tees,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Stockton-on-Tees,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Stockton-on-Tees,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Stockton-on-Tees,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Stoke-on-Trent,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Stoke-on-Trent,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Stoke-on-Trent,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Stoke-on-Trent,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Stoke-on-Trent,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Stoke-on-Trent,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
0,England,Suffolk,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Suffolk,Winter Holidays,20 Dec 2018(Thu),1 Jan 2019(Tue)
2,England,Suffolk,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Suffolk,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Suffolk,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Suffolk,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Sunderland,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Sunderland,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Sunderland,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Sunderland,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Sunderland,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Sunderland,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
0,England,Surrey,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Surrey,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Surrey,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Surrey,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Surrey,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Surrey,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
0,England,Sutton,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Sutton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Sutton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Sutton,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Sutton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Sutton,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Swindon,Autumn Half Term Holidays,25 Oct 2018(Thu),2 Nov 2018(Fri)
1,England,Swindon,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Swindon,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Swindon,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Swindon,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Swindon,Summer Holidays,26 Jul 2019(Fri),30 Aug 2019(Fri)
0,England,Tameside,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Tameside,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Tameside,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Tameside,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Tameside,Summer Half Term Holidays (Secondary),27 May 2019(Mon),31 May 2019(Fri)
5,England,Tameside,Summer Half Term Holidays (Primary),27 May 2019(Mon),7 Jun 2019(Fri)
6,England,Tameside,Summer Holidays (Secondary),22 Jul 2019(Mon),30 Aug 2019(Fri)
7,England,Tameside,Summer Holidays (Primary),29 Jul 2019(Mon),30 Aug 2019(Fri)
0,England,Telford-and-Wrekin,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Telford-and-Wrekin,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Telford-and-Wrekin,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Telford-and-Wrekin,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Telford-and-Wrekin,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Telford-and-Wrekin,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
0,England,Thurrock,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Thurrock,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Thurrock,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Thurrock,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Thurrock,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Thurrock,Summer Holidays,25 Jul 2019(Thu),2 Sep 2019(Mon)
0,England,Torbay,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Torbay,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Torbay,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Torbay,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Torbay,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Torbay,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Tower-Hamlets,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Tower-Hamlets,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Tower-Hamlets,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Tower-Hamlets,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Tower-Hamlets,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Tower-Hamlets,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Trafford,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Trafford,Winter Holidays,24 Dec 2018(Mon),2 Jan 2019(Wed)
2,England,Trafford,Spring Half Term Holidays,11 Feb 2019(Mon),15 Feb 2019(Fri)
3,England,Trafford,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,England,Trafford,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,England,Trafford,Summer Half Term Holidays,24 May 2019(Fri),31 May 2019(Fri)
6,England,Trafford,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Wakefield,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Wakefield,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Wakefield,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Wakefield,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Wakefield,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Wakefield,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Walsall,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Walsall,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Walsall,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Walsall,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Walsall,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Walsall,Summer Holidays,23 Jul 2019(Tue),
0,England,Waltham-Forest,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Waltham-Forest,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Waltham-Forest,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Waltham-Forest,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Waltham-Forest,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Waltham-Forest,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Wandsworth,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Wandsworth,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Wandsworth,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Wandsworth,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Wandsworth,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Wandsworth,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Warrington,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Warrington,Winter Holidays,24 Dec 2018(Mon),2 Jan 2019(Wed)
2,England,Warrington,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Warrington,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Warrington,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Warrington,Summer Holidays,22 Jul 2019(Mon),3 Sep 2019(Tue)
0,England,Warwickshire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Warwickshire,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,England,Warwickshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Warwickshire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Warwickshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Warwickshire,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
0,England,West-Berkshire,Autumn Half Term Holidays,22 Oct 2018(Mon),29 Oct 2018(Mon)
1,England,West-Berkshire,Winter Holidays,21 Dec 2018(Fri),4 Jan 2019(Fri)
2,England,West-Berkshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,West-Berkshire,Spring Holidays,8 Apr 2019(Mon),23 Apr 2019(Tue)
4,England,West-Berkshire,Summer Half Term Holidays,24 May 2019(Fri),31 May 2019(Fri)
5,England,West-Berkshire,Summer Holidays,25 Jul 2019(Thu),3 Sep 2019(Tue)
0,England,Westminster,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Westminster,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Westminster,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Westminster,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Westminster,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Westminster,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,West-Sussex,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,West-Sussex,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,West-Sussex,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,West-Sussex,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,West-Sussex,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,West-Sussex,Summer Holidays,24 Jul 2019(Wed),30 Aug 2019(Fri)
0,England,Wigan,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Wigan,Winter Holidays,24 Dec 2018(Mon),7 Jan 2019(Mon)
2,England,Wigan,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Wigan,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Wigan,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Wigan,Summer Holidays,22 Jul 2019(Mon),2 Sep 2019(Mon)
0,England,Wiltshire,Autumn Half Term Holidays,25 Oct 2018(Thu),2 Nov 2018(Fri)
1,England,Wiltshire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Wiltshire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Wiltshire,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Wiltshire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Wiltshire,Summer Holidays,26 Jul 2019(Fri),30 Aug 2019(Fri)
0,England,Windsor-and-Maidenhead,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Windsor-and-Maidenhead,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Windsor-and-Maidenhead,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Windsor-and-Maidenhead,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Windsor-and-Maidenhead,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
